	t	x	y
	2559	4.05882e+06	9927.34
	2560	4.12062e+06	9956.65
	2561	4.18285e+06	9987.24
	2562	4.24545e+06	10019.1
	2563	4.30835e+06	10052.3
	2564	4.3715e+06	10086.8
	2565	4.43483e+06	10122.6
	2566	4.49827e+06	10159.7
	2567	4.56175e+06	10198.2
	2568	4.62522e+06	10238
	2569	4.68859e+06	10279.2
	2570	4.75182e+06	10321.7
	2571	4.81482e+06	10365.6
	2572	4.87753e+06	10410.8
	2573	4.93988e+06	10457.3
	2574	5.00181e+06	10505.3
	2575	5.06325e+06	10554.5
	2576	5.12414e+06	10605.1
	2577	5.18442e+06	10657.1
	2578	5.24403e+06	10710.4
	2579	5.3029e+06	10765
	2580	5.36099e+06	10820.9
	2581	5.41823e+06	10878.1
	2582	5.47457e+06	10936.7
	2583	5.52997e+06	10996.4
	2584	5.58438e+06	11057.5
	2585	5.63775e+06	11119.8
	2586	5.69005e+06	11183.3
	2587	5.74122e+06	11248.1
	2588	5.79124e+06	11314
	2589	5.84008e+06	11381.1
	2590	5.8877e+06	11449.4
	2591	5.93407e+06	11518.7
	2592	5.97918e+06	11589.2
	2593	6.02299e+06	11660.8
	2594	6.0655e+06	11733.3
	2595	6.10667e+06	11806.9
	2596	6.14651e+06	11881.5
	2597	6.18501e+06	11957.1
	2598	6.22214e+06	12033.5
	2599	6.25791e+06	12110.9
	2600	6.29231e+06	12189.1
	2601	6.32535e+06	12268.2
	2602	6.35702e+06	12348
	2603	6.38732e+06	12428.7
	2604	6.41627e+06	12510
	2605	6.44387e+06	12592
	2606	6.47012e+06	12674.7
	2607	6.49505e+06	12758
	2608	6.51865e+06	12841.8
	2609	6.54095e+06	12926.3
	2610	6.56195e+06	13011.2
	2611	6.58168e+06	13096.5
	2612	6.60016e+06	13182.3
	2613	6.61739e+06	13268.5
	2614	6.6334e+06	13355
	2615	6.6482e+06	13441.8
	2616	6.66183e+06	13528.9
	2617	6.67429e+06	13616.3
	2618	6.68561e+06	13703.8
	2619	6.69582e+06	13791.4
	2620	6.70493e+06	13879.2
	2621	6.71297e+06	13967
	2622	6.71995e+06	14054.9
	2623	6.72591e+06	14142.7
	2624	6.73087e+06	14230.5
	2625	6.73485e+06	14318.2
	2626	6.73786e+06	14405.8
	2627	6.73995e+06	14493.2
	2628	6.74112e+06	14580.4
	2629	6.74141e+06	14667.4
	2630	6.74083e+06	14754.1
	2631	6.73941e+06	14840.5
	2632	6.73716e+06	14926.6
	2633	6.73413e+06	15012.2
	2634	6.73031e+06	15097.4
	2635	6.72574e+06	15182.2
	2636	6.72044e+06	15266.5
	2637	6.71443e+06	15350.3
	2638	6.70774e+06	15433.5
	2639	6.70037e+06	15516.2
	2640	6.69235e+06	15598.2
	2641	6.6837e+06	15679.6
	2642	6.67445e+06	15760.3
	2643	6.6646e+06	15840.3
	2644	6.65418e+06	15919.5
	2645	6.64321e+06	15998
	2646	6.63171e+06	16075.7
	2647	6.61969e+06	16152.6
	2648	6.60717e+06	16228.7
	2649	6.59416e+06	16303.9
	2650	6.58069e+06	16378.2
	2651	6.56677e+06	16451.6
	2652	6.55242e+06	16524
	2653	6.53765e+06	16595.6
	2654	6.52247e+06	16666.1
	2655	6.50691e+06	16735.6
	2656	6.49097e+06	16804.2
	2657	6.47468e+06	16871.6
	2658	6.45803e+06	16938.1
	2659	6.44106e+06	17003.5
	2660	6.42377e+06	17067.8
	2661	6.40617e+06	17131
	2662	6.38827e+06	17193.1
	2663	6.3701e+06	17254.1
	2664	6.35166e+06	17313.9
	2665	6.33295e+06	17372.6
	2666	6.314e+06	17430.2
	2667	6.29482e+06	17486.6
	2668	6.27541e+06	17541.8
	2669	6.25579e+06	17595.8
	2670	6.23596e+06	17648.7
	2671	6.21594e+06	17700.3
	2672	6.19573e+06	17750.8
	2673	6.17535e+06	17800
	2674	6.15481e+06	17848
	2675	6.13411e+06	17894.9
	2676	6.11326e+06	17940.5
	2677	6.09227e+06	17984.9
	2678	6.07115e+06	18028
	2679	6.0499e+06	18070
	2680	6.02855e+06	18110.7
	2681	6.00708e+06	18150.2
	2682	5.98551e+06	18188.5
	2683	5.96386e+06	18225.6
	2684	5.94211e+06	18261.4
	2685	5.92029e+06	18296.1
	2686	5.8984e+06	18329.5
	2687	5.87644e+06	18361.7
	2688	5.85442e+06	18392.8
	2689	5.83234e+06	18422.6
	2690	5.81022e+06	18451.2
	2691	5.78806e+06	18478.7
	2692	5.76587e+06	18505
	2693	5.74364e+06	18530.1
	2694	5.72139e+06	18554.1
	2695	5.69912e+06	18576.9
	2696	5.67683e+06	18598.5
	2697	5.65454e+06	18619
	2698	5.63224e+06	18638.4
	2699	5.60994e+06	18656.7
	2700	5.58765e+06	18673.8
	2701	5.56536e+06	18689.9
	2702	5.54309e+06	18704.8
	2703	5.52083e+06	18718.7
	2704	5.49859e+06	18731.5
	2705	5.47638e+06	18743.3
	2706	5.4542e+06	18754
	2707	5.43205e+06	18763.7
	2708	5.40994e+06	18772.3
	2709	5.38786e+06	18780
	2710	5.36583e+06	18786.6
	2711	5.34385e+06	18792.3
	2712	5.32191e+06	18796.9
	2713	5.30003e+06	18800.7
	2714	5.2782e+06	18803.4
	2715	5.25643e+06	18805.3
	2716	5.23472e+06	18806.2
	2717	5.21307e+06	18806.2
	2718	5.19149e+06	18805.3
	2719	5.16998e+06	18803.5
	2720	5.14853e+06	18800.8
	2721	5.12717e+06	18797.3
	2722	5.10587e+06	18793
	2723	5.08466e+06	18787.8
	2724	5.06352e+06	18781.8
	2725	5.04247e+06	18775
	2726	5.0215e+06	18767.4
	2727	5.00062e+06	18759
	2728	4.97982e+06	18749.9
	2729	4.95911e+06	18740
	2730	4.9385e+06	18729.4
	2731	4.91798e+06	18718
	2732	4.89755e+06	18706
	2733	4.87722e+06	18693.2
	2734	4.85698e+06	18679.8
	2735	4.83685e+06	18665.7
	2736	4.81682e+06	18651
	2737	4.79688e+06	18635.6
	2738	4.77705e+06	18619.6
	2739	4.75733e+06	18602.9
	2740	4.73771e+06	18585.7
	2741	4.7182e+06	18567.9
	2742	4.69879e+06	18549.5
	2743	4.6795e+06	18530.5
	2744	4.66031e+06	18511
	2745	4.64124e+06	18490.9
	2746	4.62228e+06	18470.3
	2747	4.60343e+06	18449.2
	2748	4.5847e+06	18427.6
	2749	4.56608e+06	18405.5
	2750	4.54758e+06	18383
	2751	4.52919e+06	18359.9
	2752	4.51092e+06	18336.4
	2753	4.49277e+06	18312.5
	2754	4.47474e+06	18288.1
	2755	4.45683e+06	18263.4
	2756	4.43904e+06	18238.2
	2757	4.42137e+06	18212.6
	2758	4.40382e+06	18186.6
	2759	4.38639e+06	18160.2
	2760	4.36909e+06	18133.5
	2761	4.35191e+06	18106.5
	2762	4.33486e+06	18079.1
	2763	4.31793e+06	18051.3
	2764	4.30113e+06	18023.3
	2765	4.28445e+06	17994.9
	2766	4.2679e+06	17966.2
	2767	4.25148e+06	17937.2
	2768	4.23518e+06	17908
	2769	4.21901e+06	17878.5
	2770	4.20298e+06	17848.7
	2771	4.18707e+06	17818.6
	2772	4.17129e+06	17788.3
	2773	4.15564e+06	17757.8
	2774	4.14012e+06	17727.1
	2775	4.12473e+06	17696.1
	2776	4.10948e+06	17664.9
	2777	4.09436e+06	17633.6
	2778	4.07937e+06	17602
	2779	4.06451e+06	17570.3
	2780	4.04979e+06	17538.3
	2781	4.0352e+06	17506.3
	2782	4.02074e+06	17474
	2783	4.00642e+06	17441.6
	2784	3.99224e+06	17409.1
	2785	3.9782e+06	17376.4
	2786	3.96429e+06	17343.6
	2787	3.95051e+06	17310.7
	2788	3.93688e+06	17277.7
	2789	3.92338e+06	17244.5
	2790	3.91003e+06	17211.3
	2791	3.89681e+06	17178
	2792	3.88373e+06	17144.6
	2793	3.87079e+06	17111.1
	2794	3.858e+06	17077.6
	2795	3.84535e+06	17043.9
	2796	3.83284e+06	17010.3
	2797	3.82047e+06	16976.6
	2798	3.80824e+06	16942.8
	2799	3.79617e+06	16909
	2800	3.78423e+06	16875.2
	2801	3.77244e+06	16841.3
	2802	3.7608e+06	16807.5
	2803	3.74931e+06	16773.6
	2804	3.73797e+06	16739.7
	2805	3.72677e+06	16705.8
	2806	3.71572e+06	16671.9
	2807	3.70483e+06	16638
	2808	3.69409e+06	16604.2
	2809	3.6835e+06	16570.4
	2810	3.67306e+06	16536.5
	2811	3.66278e+06	16502.8
	2812	3.65265e+06	16469
	2813	3.64268e+06	16435.3
	2814	3.63287e+06	16401.7
	2815	3.62321e+06	16368.1
	2816	3.61372e+06	16334.6
	2817	3.60438e+06	16301.1
	2818	3.59521e+06	16267.7
	2819	3.5862e+06	16234.4
	2820	3.57736e+06	16201.2
	2821	3.56868e+06	16168
	2822	3.56017e+06	16135
	2823	3.55183e+06	16102
	2824	3.54365e+06	16069.1
	2825	3.53565e+06	16036.4
	2826	3.52782e+06	16003.7
	2827	3.52017e+06	15971.2
	2828	3.51269e+06	15938.7
	2829	3.50538e+06	15906.4
	2830	3.49826e+06	15874.3
	2831	3.49131e+06	15842.2
	2832	3.48455e+06	15810.3
	2833	3.47797e+06	15778.5
	2834	3.47158e+06	15746.9
	2835	3.46537e+06	15715.4
	2836	3.45935e+06	15684.1
	2837	3.45353e+06	15652.9
	2838	3.44789e+06	15621.9
	2839	3.44245e+06	15591.1
	2840	3.43721e+06	15560.4
	2841	3.43216e+06	15529.9
	2842	3.42732e+06	15499.6
	2843	3.42268e+06	15469.5
	2844	3.41824e+06	15439.6
	2845	3.41401e+06	15409.8
	2846	3.40999e+06	15380.3
	2847	3.40618e+06	15351
	2848	3.40258e+06	15321.8
	2849	3.3992e+06	15292.9
	2850	3.39604e+06	15264.2
	2851	3.3931e+06	15235.7
	2852	3.39038e+06	15207.4
	2853	3.38789e+06	15179.4
	2854	3.38563e+06	15151.6
	2855	3.38359e+06	15124
	2856	3.38179e+06	15096.7
	2857	3.38023e+06	15069.6
	2858	3.3789e+06	15042.8
	2859	3.37782e+06	15016.2
	2860	3.37698e+06	14989.9
	2861	3.37638e+06	14963.8
	2862	3.37603e+06	14938
	2863	3.37594e+06	14912.5
	2864	3.3761e+06	14887.3
	2865	3.37652e+06	14862.4
	2866	3.37719e+06	14837.7
	2867	3.37813e+06	14813.3
	2868	3.37934e+06	14789.2
	2869	3.38081e+06	14765.5
	2870	3.38255e+06	14742
	2871	3.38457e+06	14718.8
	2872	3.38687e+06	14696
	2873	3.38944e+06	14673.5
	2874	3.3923e+06	14651.3
	2875	3.39544e+06	14629.4
	2876	3.39886e+06	14607.9
	2877	3.40258e+06	14586.7
	2878	3.40659e+06	14565.8
	2879	3.4109e+06	14545.3
	2880	3.4155e+06	14525.2
	2881	3.4204e+06	14505.4
	2882	3.42561e+06	14485.9
	2883	3.43112e+06	14466.9
	2884	3.43694e+06	14448.2
	2885	3.44306e+06	14429.9
	2886	3.4495e+06	14412
	2887	3.45625e+06	14394.5
	2888	3.46332e+06	14377.3
	2889	3.47071e+06	14360.6
	2890	3.47841e+06	14344.3
	2891	3.48644e+06	14328.4
	2892	3.49478e+06	14312.9
	2893	3.50345e+06	14297.8
	2894	3.51245e+06	14283.2
	2895	3.52177e+06	14269
	2896	3.53142e+06	14255.2
	2897	3.5414e+06	14241.9
	2898	3.5517e+06	14229
	2899	3.56234e+06	14216.5
	2900	3.5733e+06	14204.6
	2901	3.58459e+06	14193
	2902	3.59621e+06	14182
	2903	3.60816e+06	14171.4
	2904	3.62044e+06	14161.3
	2905	3.63305e+06	14151.7
	2906	3.64598e+06	14142.6
	2907	3.65924e+06	14134
	2908	3.67282e+06	14125.9
	2909	3.68672e+06	14118.3
	2910	3.70095e+06	14111.1
	2911	3.71549e+06	14104.5
	2912	3.73034e+06	14098.5
	2913	3.74551e+06	14092.9
	2914	3.76099e+06	14087.9
	2915	3.77678e+06	14083.4
	2916	3.79286e+06	14079.4
	2917	3.80925e+06	14076
	2918	3.82593e+06	14073.1
	2919	3.84289e+06	14070.8
	2920	3.86015e+06	14069
	2921	3.87768e+06	14067.8
	2922	3.93787e+06	9873.05
	2923	3.99865e+06	9899.88
	2924	4.05998e+06	9927.95
	2925	4.12179e+06	9957.28
	2926	4.18402e+06	9987.89
	2927	4.24663e+06	10019.8
	2928	4.30953e+06	10053
	2929	4.37268e+06	10087.5
	2930	4.43601e+06	10123.3
	2931	4.49945e+06	10160.5
	2932	4.56294e+06	10199
	2933	4.6264e+06	10238.8
	2934	4.68978e+06	10280
	2935	4.753e+06	10322.6
	2936	4.81599e+06	10366.5
	2937	4.87869e+06	10411.7
	2938	4.94104e+06	10458.3
	2939	5.00296e+06	10506.2
	2940	5.06439e+06	10555.5
	2941	5.12527e+06	10606.2
	2942	5.18554e+06	10658.1
	2943	5.24513e+06	10711.5
	2944	5.30399e+06	10766.1
	2945	5.36206e+06	10822
	2946	5.41928e+06	10879.3
	2947	5.47561e+06	10937.8
	2948	5.53099e+06	10997.6
	2949	5.58538e+06	11058.7
	2950	5.63873e+06	11121.1
	2951	5.691e+06	11184.6
	2952	5.74216e+06	11249.4
	2953	5.79216e+06	11315.3
	2954	5.84097e+06	11382.5
	2955	5.88856e+06	11450.7
	2956	5.93491e+06	11520.1
	2957	5.97999e+06	11590.6
	2958	6.02378e+06	11662.2
	2959	6.06626e+06	11734.8
	2960	6.10742e+06	11808.4
	2961	6.14723e+06	11883
	2962	6.1857e+06	11958.6
	2963	6.2228e+06	12035
	2964	6.25855e+06	12112.4
	2965	6.29292e+06	12190.7
	2966	6.32593e+06	12269.7
	2967	6.35758e+06	12349.6
	2968	6.38786e+06	12430.2
	2969	6.41678e+06	12511.6
	2970	6.44435e+06	12593.6
	2971	6.47058e+06	12676.3
	2972	6.49548e+06	12759.6
	2973	6.51906e+06	12843.5
	2974	6.54133e+06	12927.9
	2975	6.56231e+06	13012.8
	2976	6.58202e+06	13098.2
	2977	6.60047e+06	13184
	2978	6.61768e+06	13270.2
	2979	6.63366e+06	13356.7
	2980	6.64845e+06	13443.5
	2981	6.66205e+06	13530.6
	2982	6.67449e+06	13617.9
	2983	6.68579e+06	13705.5
	2984	6.69598e+06	13793.1
	2985	6.70507e+06	13880.9
	2986	6.71309e+06	13968.7
	2987	6.72005e+06	14056.6
	2988	6.726e+06	14144.4
	2989	6.73093e+06	14232.2
	2990	6.73489e+06	14319.9
	2991	6.73789e+06	14407.5
	2992	6.73996e+06	14494.9
	2993	6.74112e+06	14582.1
	2994	6.74138e+06	14669.1
	2995	6.74079e+06	14755.8
	2996	6.73935e+06	14842.2
	2997	6.7371e+06	14928.2
	2998	6.73404e+06	15013.8
	2999	6.73021e+06	15099.1
	3000	6.72563e+06	15183.8
	3001	6.72032e+06	15268.1
	3002	6.7143e+06	15351.9
	3003	6.70758e+06	15435.1
	3004	6.7002e+06	15517.7
	3005	6.69218e+06	15599.7
	3006	6.68352e+06	15681.1
	3007	6.67425e+06	15761.8
	3008	6.66439e+06	15841.8
	3009	6.65397e+06	15921
	3010	6.64299e+06	15999.5
	3011	6.63147e+06	16077.2
	3012	6.61944e+06	16154.1
	3013	6.60691e+06	16230.1
	3014	6.5939e+06	16305.3
	3015	6.58042e+06	16379.6
	3016	6.56649e+06	16453
	3017	6.55213e+06	16525.4
	3018	6.53735e+06	16596.9
	3019	6.52217e+06	16667.4
	3020	6.5066e+06	16736.9
	3021	6.49066e+06	16805.4
	3022	6.47435e+06	16872.9
	3023	6.4577e+06	16939.3
	3024	6.44072e+06	17004.7
	3025	6.42343e+06	17069
	3026	6.40582e+06	17132.2
	3027	6.38792e+06	17194.3
	3028	6.36974e+06	17255.2
	3029	6.35129e+06	17315
	3030	6.33259e+06	17373.7
	3031	6.31363e+06	17431.3
	3032	6.29444e+06	17487.6
	3033	6.27503e+06	17542.8
	3034	6.25541e+06	17596.8
	3035	6.23557e+06	17649.6
	3036	6.21555e+06	17701.3
	3037	6.19534e+06	17751.7
	3038	6.17496e+06	17800.9
	3039	6.15441e+06	17848.9
	3040	6.13371e+06	17895.7
	3041	6.11285e+06	17941.3
	3042	6.09186e+06	17985.7
	3043	6.07074e+06	18028.8
	3044	6.04949e+06	18070.7
	3045	6.02813e+06	18111.4
	3046	6.00667e+06	18150.9
	3047	5.9851e+06	18189.2
	3048	5.96344e+06	18226.2
	3049	5.94169e+06	18262.1
	3050	5.91987e+06	18296.7
	3051	5.89797e+06	18330.1
	3052	5.87601e+06	18362.3
	3053	5.85399e+06	18393.3
	3054	5.83192e+06	18423.1
	3055	5.8098e+06	18451.8
	3056	5.78764e+06	18479.2
	3057	5.76544e+06	18505.5
	3058	5.74321e+06	18530.6
	3059	5.72096e+06	18554.5
	3060	5.69869e+06	18577.3
	3061	5.67641e+06	18598.9
	3062	5.65411e+06	18619.4
	3063	5.63181e+06	18638.8
	3064	5.60951e+06	18657
	3065	5.58722e+06	18674.1
	3066	5.56493e+06	18690.2
	3067	5.54266e+06	18705.1
	3068	5.5204e+06	18719
	3069	5.49817e+06	18731.8
	3070	5.47596e+06	18743.5
	3071	5.45378e+06	18754.2
	3072	5.43163e+06	18763.8
	3073	5.40952e+06	18772.5
	3074	5.38744e+06	18780.1
	3075	5.36541e+06	18786.7
	3076	5.34343e+06	18792.4
	3077	5.32149e+06	18797
	3078	5.29961e+06	18800.7
	3079	5.27778e+06	18803.5
	3080	5.25601e+06	18805.3
	3081	5.2343e+06	18806.2
	3082	5.21266e+06	18806.1
	3083	5.19108e+06	18805.2
	3084	5.16957e+06	18803.4
	3085	5.14813e+06	18800.8
	3086	5.12676e+06	18797.2
	3087	5.10547e+06	18792.9
	3088	5.08426e+06	18787.7
	3089	5.06312e+06	18781.6
	3090	5.04207e+06	18774.8
	3091	5.0211e+06	18767.2
	3092	5.00022e+06	18758.8
	3093	4.97943e+06	18749.7
	3094	4.95872e+06	18739.8
	3095	4.93811e+06	18729.1
	3096	4.91759e+06	18717.8
	3097	4.89716e+06	18705.7
	3098	4.87683e+06	18693
	3099	4.8566e+06	18679.5
	3100	4.83647e+06	18665.4
	3101	4.81644e+06	18650.7
	3102	4.79651e+06	18635.3
	3103	4.77668e+06	18619.2
	3104	4.75696e+06	18602.6
	3105	4.73734e+06	18585.3
	3106	4.71783e+06	18567.5
	3107	4.69843e+06	18549.1
	3108	4.67914e+06	18530.1
	3109	4.65995e+06	18510.6
	3110	4.64088e+06	18490.5
	3111	4.62192e+06	18469.9
	3112	4.60308e+06	18448.8
	3113	4.58435e+06	18427.2
	3114	4.56573e+06	18405.1
	3115	4.54723e+06	18382.5
	3116	4.52884e+06	18359.5
	3117	4.51058e+06	18336
	3118	4.49243e+06	18312
	3119	4.4744e+06	18287.7
	3120	4.45649e+06	18262.9
	3121	4.4387e+06	18237.7
	3122	4.42103e+06	18212.1
	3123	4.40349e+06	18186.1
	3124	4.38607e+06	18159.7
	3125	4.36877e+06	18133
	3126	4.35159e+06	18105.9
	3127	4.33454e+06	18078.5
	3128	4.31761e+06	18050.8
	3129	4.30081e+06	18022.7
	3130	4.28414e+06	17994.3
	3131	4.26759e+06	17965.7
	3132	4.25117e+06	17936.7
	3133	4.23488e+06	17907.4
	3134	4.21871e+06	17877.9
	3135	4.20267e+06	17848.1
	3136	4.18677e+06	17818.1
	3137	4.17099e+06	17787.8
	3138	4.15535e+06	17757.2
	3139	4.13983e+06	17726.5
	3140	4.12445e+06	17695.5
	3141	4.10919e+06	17664.3
	3142	4.09407e+06	17633
	3143	4.07909e+06	17601.4
	3144	4.06423e+06	17569.7
	3145	4.04951e+06	17537.7
	3146	4.03493e+06	17505.6
	3147	4.02047e+06	17473.4
	3148	4.00616e+06	17441
	3149	3.99198e+06	17408.5
	3150	3.97793e+06	17375.8
	3151	3.96403e+06	17343
	3152	3.95026e+06	17310.1
	3153	3.93663e+06	17277
	3154	3.92313e+06	17243.9
	3155	3.90978e+06	17210.7
	3156	3.89656e+06	17177.4
	3157	3.88349e+06	17144
	3158	3.87055e+06	17110.5
	3159	3.85776e+06	17076.9
	3160	3.84511e+06	17043.3
	3161	3.8326e+06	17009.6
	3162	3.82024e+06	16975.9
	3163	3.80802e+06	16942.2
	3164	3.79594e+06	16908.4
	3165	3.78401e+06	16874.5
	3166	3.77223e+06	16840.7
	3167	3.76059e+06	16806.8
	3168	3.7491e+06	16772.9
	3169	3.73776e+06	16739
	3170	3.72656e+06	16705.2
	3171	3.71552e+06	16671.3
	3172	3.70463e+06	16637.4
	3173	3.69389e+06	16603.5
	3174	3.6833e+06	16569.7
	3175	3.67287e+06	16535.9
	3176	3.66259e+06	16502.1
	3177	3.65247e+06	16468.4
	3178	3.6425e+06	16434.7
	3179	3.63269e+06	16401.1
	3180	3.62304e+06	16367.5
	3181	3.61355e+06	16334
	3182	3.60422e+06	16300.5
	3183	3.59505e+06	16267.1
	3184	3.58604e+06	16233.8
	3185	3.5772e+06	16200.6
	3186	3.56853e+06	16167.4
	3187	3.56002e+06	16134.3
	3188	3.55168e+06	16101.4
	3189	3.54351e+06	16068.5
	3190	3.53551e+06	16035.7
	3191	3.52768e+06	16003.1
	3192	3.52003e+06	15970.6
	3193	3.51255e+06	15938.1
	3194	3.50525e+06	15905.8
	3195	3.49813e+06	15873.6
	3196	3.49119e+06	15841.6
	3197	3.48443e+06	15809.7
	3198	3.47786e+06	15777.9
	3199	3.47147e+06	15746.3
	3200	3.46526e+06	15714.8
	3201	3.45925e+06	15683.5
	3202	3.45343e+06	15652.4
	3203	3.4478e+06	15621.4
	3204	3.44236e+06	15590.5
	3205	3.43712e+06	15559.9
	3206	3.43208e+06	15529.4
	3207	3.42724e+06	15499.1
	3208	3.4226e+06	15469
	3209	3.41817e+06	15439
	3210	3.41394e+06	15409.3
	3211	3.40992e+06	15379.7
	3212	3.40612e+06	15350.4
	3213	3.40253e+06	15321.3
	3214	3.39915e+06	15292.4
	3215	3.39599e+06	15263.7
	3216	3.39306e+06	15235.2
	3217	3.39034e+06	15206.9
	3218	3.38786e+06	15178.9
	3219	3.3856e+06	15151.1
	3220	3.38357e+06	15123.5
	3221	3.38177e+06	15096.2
	3222	3.38021e+06	15069.1
	3223	3.37889e+06	15042.3
	3224	3.37781e+06	15015.7
	3225	3.37697e+06	14989.4
	3226	3.37638e+06	14963.4
	3227	3.37604e+06	14937.6
	3228	3.37595e+06	14912.1
	3229	3.37612e+06	14886.8
	3230	3.37654e+06	14861.9
	3231	3.37722e+06	14837.2
	3232	3.37816e+06	14812.9
	3233	3.37937e+06	14788.8
	3234	3.38085e+06	14765
	3235	3.3826e+06	14741.6
	3236	3.38462e+06	14718.4
	3237	3.38692e+06	14695.6
	3238	3.3895e+06	14673
	3239	3.39236e+06	14650.9
	3240	3.39551e+06	14629
	3241	3.39894e+06	14607.5
	3242	3.40267e+06	14586.3
	3243	3.40668e+06	14565.4
	3244	3.41099e+06	14544.9
	3245	3.4156e+06	14524.8
	3246	3.42051e+06	14505
	3247	3.42572e+06	14485.6
	3248	3.43124e+06	14466.5
	3249	3.43706e+06	14447.9
	3250	3.44319e+06	14429.6
	3251	3.44964e+06	14411.7
	3252	3.4564e+06	14394.2
	3253	3.46347e+06	14377
	3254	3.47086e+06	14360.3
	3255	3.47857e+06	14344
	3256	3.4866e+06	14328.1
	3257	3.49496e+06	14312.6
	3258	3.50363e+06	14297.6
	3259	3.51264e+06	14282.9
	3260	3.52196e+06	14268.7
	3261	3.53162e+06	14254.9
	3262	3.5416e+06	14241.6
	3263	3.55191e+06	14228.7
	3264	3.56256e+06	14216.3
	3265	3.57352e+06	14204.4
	3266	3.58482e+06	14192.9
	3267	3.59645e+06	14181.8
	3268	3.60841e+06	14171.3
	3269	3.62069e+06	14161.2
	3270	3.6333e+06	14151.6
	3271	3.64624e+06	14142.5
	3272	3.65951e+06	14133.9
	3273	3.67309e+06	14125.8
	3274	3.687e+06	14118.1
	3275	3.70123e+06	14111
	3276	3.71578e+06	14104.5
	3277	3.73064e+06	14098.4
	3278	3.74582e+06	14092.8
	3279	3.7613e+06	14087.8
	3280	3.77709e+06	14083.3
	3281	3.79318e+06	14079.4
	3282	3.80957e+06	14076
	3283	3.82626e+06	14073.1
	3284	3.84323e+06	14070.8
	3285	3.86049e+06	14069
	3286	3.87803e+06	14067.8
	3287	3.93822e+06	9873.07
	3288	3.99901e+06	9899.9
	3289	4.06034e+06	9927.97
	3290	4.12215e+06	9957.32
	3291	4.18439e+06	9987.94
	3292	4.247e+06	10019.8
	3293	4.30991e+06	10053.1
	3294	4.37306e+06	10087.6
	3295	4.43639e+06	10123.4
	3296	4.49984e+06	10160.6
	3297	4.56332e+06	10199.1
	3298	4.62679e+06	10238.9
	3299	4.69016e+06	10280.1
	3300	4.75338e+06	10322.7
	3301	4.81638e+06	10366.6
	3302	4.87908e+06	10411.8
	3303	4.94142e+06	10458.4
	3304	5.00334e+06	10506.4
	3305	5.06477e+06	10555.7
	3306	5.12565e+06	10606.3
	3307	5.18592e+06	10658.3
	3308	5.2455e+06	10711.6
	3309	5.30436e+06	10766.3
	3310	5.36242e+06	10822.2
	3311	5.41964e+06	10879.5
	3312	5.47597e+06	10938
	3313	5.53135e+06	10997.9
	3314	5.58573e+06	11059
	3315	5.63907e+06	11121.3
	3316	5.69134e+06	11184.9
	3317	5.74249e+06	11249.6
	3318	5.79248e+06	11315.6
	3319	5.84129e+06	11382.7
	3320	5.88888e+06	11451
	3321	5.93522e+06	11520.4
	3322	5.98029e+06	11590.9
	3323	6.02408e+06	11662.5
	3324	6.06655e+06	11735.1
	3325	6.10769e+06	11808.7
	3326	6.1475e+06	11883.3
	3327	6.18596e+06	11958.9
	3328	6.22306e+06	12035.4
	3329	6.2588e+06	12112.8
	3330	6.29316e+06	12191
	3331	6.32617e+06	12270.1
	3332	6.3578e+06	12350
	3333	6.38808e+06	12430.6
	3334	6.41699e+06	12512
	3335	6.44455e+06	12594
	3336	6.47078e+06	12676.7
	3337	6.49567e+06	12760
	3338	6.51924e+06	12843.9
	3339	6.5415e+06	12928.3
	3340	6.56248e+06	13013.2
	3341	6.58218e+06	13098.6
	3342	6.60062e+06	13184.4
	3343	6.61782e+06	13270.6
	3344	6.6338e+06	13357.1
	3345	6.64858e+06	13443.9
	3346	6.66217e+06	13531
	3347	6.67461e+06	13618.4
	3348	6.6859e+06	13705.9
	3349	6.69608e+06	13793.5
	3350	6.70516e+06	13881.3
	3351	6.71317e+06	13969.1
	3352	6.72014e+06	14057
	3353	6.72607e+06	14144.8
	3354	6.731e+06	14232.6
	3355	6.73495e+06	14320.3
	3356	6.73795e+06	14407.9
	3357	6.74001e+06	14495.3
	3358	6.74116e+06	14582.6
	3359	6.74142e+06	14669.5
	3360	6.74082e+06	14756.2
	3361	6.73938e+06	14842.6
	3362	6.73712e+06	14928.6
	3363	6.73406e+06	15014.3
	3364	6.73023e+06	15099.5
	3365	6.72564e+06	15184.3
	3366	6.72033e+06	15268.6
	3367	6.7143e+06	15352.3
	3368	6.70758e+06	15435.5
	3369	6.7002e+06	15518.2
	3370	6.69216e+06	15600.2
	3371	6.6835e+06	15681.5
	3372	6.67423e+06	15762.2
	3373	6.66437e+06	15842.2
	3374	6.65394e+06	15921.5
	3375	6.64296e+06	15999.9
	3376	6.63144e+06	16077.6
	3377	6.6194e+06	16154.5
	3378	6.60687e+06	16230.5
	3379	6.59385e+06	16305.7
	3380	6.58037e+06	16380
	3381	6.56644e+06	16453.4
	3382	6.55208e+06	16525.8
	3383	6.5373e+06	16597.3
	3384	6.52211e+06	16667.8
	3385	6.50654e+06	16737.3
	3386	6.49059e+06	16805.8
	3387	6.47429e+06	16873.3
	3388	6.45764e+06	16939.7
	3389	6.44065e+06	17005.1
	3390	6.42335e+06	17069.3
	3391	6.40574e+06	17132.5
	3392	6.38784e+06	17194.6
	3393	6.36966e+06	17255.6
